nome_cliente;Plano;dt_desativacao_sac;dt_cadastro_sac;st_diavencimento_sac;tipo_pagamento;campo1;st_estado_sac;Valor_produto;Pacote_de_mensagem;MRR
97072;Sea;10/15/2019;10/09/2019;15;Boleto;;PE;1000;;1000
97082;Sea;10/31/2022;10/09/2019;8;Cartão de crédito;;SP;1000;;1000
97083;Sea;12/14/2022;10/09/2019;26;Boleto;;SP;1000;;1000
97084;Sea;08/17/2022;10/09/2019;10;Boleto;;MG;1000;;1000
97085;Sea;04/27/2023;10/08/2019;7;Boleto;;SP;1000;;1000
97086;Sea;11/18/2019;10/08/2019;8;Cartão de crédito;;RS;1000;;1000
97087;Sea;03/20/2020;10/07/2019;8;Cartão de crédito;;SP;1000;;1000
97088;Sea;;10/07/2019;5;Cartão de crédito;;SP;1000;;1000
97089;Sea;03/11/2020;10/04/2019;0;Boleto;;SP;1000;;1000
97090;Sea;10/23/2019;10/03/2019;5;Cartão de crédito;;SP;1000;;1000
97091;Sea;01/13/2020;10/03/2019;0;Cartão de crédito;;RS;1000;;1000
97092;Sea;10/03/2022;10/03/2019;3;Boleto;;PR;1000;;1000
97093;Sea;12/10/2019;10/03/2019;0;Cartão de crédito;;SP;1000;;1000
94903;Sea;02/21/2020;10/03/2019;0;Cartão de crédito;;PA;1000;;1000
97094;Sea;;10/02/2019;15;Boleto;;SP;1000;;1000
97095;Sea;10/03/2019;10/02/2019;2;Boleto;;SP;1000;;1000
97096;Sea;09/10/2020;10/02/2019;1;Boleto;;SP;1000;;1000
97163;Sea;01/30/2020;09/12/2019;30;Boleto;;SP;1000;;1000
97164;Sea;;09/12/2019;30;Boleto;;SP;1000;;1000
97164;Sea;;09/12/2019;15;Boleto;;SP;1000;;1000
97165;Sea;06/03/2020;09/11/2019;11;Boleto;;PR;1000;;1000
97166;Sea;06/03/2020;09/11/2019;11;Boleto;;PR;1000;;1000
97167;Sea;06/03/2020;09/10/2019;10;Boleto;;SP;1000;;1000
97168;Sea;;09/10/2019;11;Boleto;;SP;1000;;1000
97169;Sea;;09/09/2019;16;Boleto;;SP;1000;;1000
97170;Sea;06/13/2022;09/06/2019;7;Boleto;;SP;1000;;1000
97171;Sea;07/25/2022;09/05/2019;6;Boleto;;PR;1000;;1000
97172;Sea;09/12/2019;09/05/2019;6;Boleto;;PR;1000;;1000
97172;Sea;09/12/2019;09/05/2019;6;Boleto;;PR;1000;;1000
97172;Sea;09/12/2019;09/05/2019;6;Boleto;;PR;1000;;1000
97172;Sea;09/12/2019;09/05/2019;6;Boleto;;PR;1000;;1000
97173;Sea;01/08/2021;09/05/2019;0;Cartão de crédito;;SP;1000;;1000
97174;Sea;06/13/2022;09/05/2019;5;Boleto;;RJ;1000;;1000
97175;Sea;06/21/2022;09/05/2019;31;Cartão de crédito;;SC;1000;;1000
97176;Sea;09/17/2019;09/04/2019;5;Boleto;;SC;1000;;1000
97177;Sea;11/29/2019;09/04/2019;0;Cartão de crédito;;SP;1000;;1000
97178;Sea;04/17/2020;09/04/2019;20;Boleto;;MG;1000;;1000
97179;Sea;06/30/2020;09/03/2019;4;Boleto;;GO;1000;;1000
93153;Sea;09/06/2019;09/03/2019;3;Boleto;;SP;1000;;1000
93153;Sea;09/06/2019;09/03/2019;3;Boleto;;SP;1000;;1000
93153;Sea;09/06/2019;09/03/2019;3;Boleto;;SP;1000;;1000
97180;Sea;;09/03/2019;11;Cartão de crédito;;RS;1000;;1000
96504;Sea;04/30/2020;09/03/2019;3;Cartão de crédito;;SP;1000;;1000
93153;Sea;09/06/2019;09/03/2019;3;Boleto;;SP;1000;;1000
93153;Sea;09/06/2019;09/03/2019;3;Boleto;;SP;1000;;1000
93153;Sea;09/06/2019;09/03/2019;3;Boleto;;SP;1000;;1000
93153;Sea;09/06/2019;09/03/2019;3;Boleto;;SP;1000;;1000
93153;Sea;09/06/2019;09/03/2019;3;Boleto;;SP;1000;;1000
93153;Sea;09/06/2019;09/03/2019;3;Boleto;;SP;1000;;1000
93153;Sea;09/06/2019;09/03/2019;3;Boleto;;SP;1000;;1000
97292;Sea;05/04/2020;08/12/2019;12;Boleto;;MG;1000;;1000
97293;Sea;08/31/2019;08/12/2019;12;Cartão de crédito;;SC;1000;;1000
97294;Sea;02/07/2022;08/09/2019;15;Boleto;;ES;1000;;1000
97295;Sea;;08/09/2019;30;Cartão de crédito;;SP;1000;;1000
97296;Sea;04/15/2021;08/09/2019;9;Cartão de crédito;;RJ;1000;;1000
97297;Sea;01/15/2020;08/09/2019;0;Cartão de crédito;;SP;1000;;1000
97298;Sea;11/29/2019;08/09/2019;0;Cartão de crédito;;DF;1000;;1000
97299;Sea;06/03/2020;08/09/2019;12;Boleto;;RJ;1000;;1000
97300;Sea;03/26/2021;08/09/2019;8;Boleto;;RS;1000;;1000
97301;Sea;05/25/2022;08/09/2019;9;Boleto;;RS;1000;;1000
97302;Sea;01/01/2020;08/08/2019;0;Cartão de crédito;;SP;1000;;1000
97303;Sea;05/26/2022;08/08/2019;10;Cartão de crédito;;SP;1000;;1000
97304;Sea;08/11/2019;08/08/2019;5;Boleto;;SP;1000;;1000
97305;Sea;05/20/2022;08/08/2019;10;Boleto;;SP;1000;;1000
97306;Sea;11/27/2019;08/08/2019;0;Boleto;;SP;1000;;1000
97307;Sea;10/21/2019;08/08/2019;0;Boleto;;RS;1000;;1000
97308;Sea;04/20/2020;08/08/2019;8;Cartão de crédito;;SP;1000;;1000
97309;Sea;08/27/2019;08/07/2019;7;Cartão de crédito;;RJ;1000;;1000
97310;Sea;11/17/2020;08/07/2019;0;Boleto;;SP;1000;;1000
97311;Sea;08/15/2019;08/07/2019;7;Cartão de crédito;;SP;1000;;1000
97312;Sea;09/24/2020;08/07/2019;0;Boleto;;BA;1000;;1000
94768;Sea;01/08/2021;08/06/2019;0;Cartão de crédito;;SP;1000;;1000
97314;Sea;12/02/2020;08/06/2019;0;Cartão de crédito;;RS;1000;;1000
97315;Sea;01/28/2021;08/06/2019;6;Cartão de crédito;;RJ;1000;;1000
97316;Sea;06/30/2022;08/06/2019;6;Cartão de crédito;;SP;1000;;1000
97317;Sea;12/09/2019;08/06/2019;0;Boleto;;SP;1000;;1000
97318;Sea;08/30/2019;08/06/2019;5;Boleto;;SP;1000;;1000
96859;Sea;09/04/2019;08/05/2019;5;Boleto;;SP;1000;;1000
97319;Sea;06/15/2020;08/05/2019;5;Cartão de crédito;;SP;1000;;1000
97320;Sea;10/10/2019;08/05/2019;15;Boleto;;SP;1000;;1000
97321;Sea;07/24/2020;08/05/2019;5;Boleto;;SP;1000;;1000
97322;Sea;06/30/2020;08/05/2019;8;Boleto;;MA;1000;;1000
97323;Sea;09/24/2019;08/05/2019;6;Boleto;;PA;1000;;1000
97324;Sea;02/26/2020;08/02/2019;0;Boleto;;SP;1000;;1000
97325;Sea;11/05/2019;08/02/2019;2;Cartão de crédito;;DF;1000;;1000
97326;Sea;08/31/2019;08/02/2019;1;Boleto;;CE;1000;;1000
97327;Sea;11/29/2019;08/01/2019;0;Boleto;;SP;1000;;1000
97328;Sea;07/23/2020;08/01/2019;1;Boleto;;GO;1000;;1000
97329;Sea;;08/01/2019;4;Boleto;;SP;1000;;1000
92743;Sea;11/12/2019;08/01/2019;1;Cartão de crédito;;SP;1000;;1000
97420;Sea;08/08/2019;07/12/2019;12;Cartão de crédito;;SP;1000;;1000
97421;Sea;07/31/2019;07/12/2019;15;Boleto;;SP;1000;;1000
97422;Sea;05/26/2022;07/12/2019;15;Boleto;;ES;1000;;1000
97423;Sea;02/04/2021;07/12/2019;0;Boleto;;SP;1000;;1000
97424;Sea;09/12/2019;07/12/2019;12;Cartão de crédito;;RJ;1000;;1000
97425;Sea;;07/12/2019;12;Cartão de crédito;;SP;1000;;1000
97426;Sea;03/09/2020;07/12/2019;0;Boleto;;SP;1000;;1000
97427;Sea;06/04/2020;07/12/2019;19;Boleto;;SP;1000;;1000
97428;Sea;09/02/2019;07/12/2019;12;Boleto;;SP;1000;;1000
97429;Sea;02/26/2020;07/11/2019;0;Cartão de crédito;;RJ;1000;;1000
91624;Sea;06/22/2022;07/11/2019;11;Cartão de crédito;;RJ;1000;;1000
97430;Sea;02/11/2020;07/11/2019;0;Cartão de crédito;;PR;1000;;1000
97431;Sea;09/03/2019;07/11/2019;15;Boleto;;RJ;1000;;1000
97432;Sea;08/07/2019;07/11/2019;10;Cartão de crédito;;SP;1000;;1000
97433;Sea;09/05/2019;07/11/2019;29;Boleto;;SP;1000;;1000
97434;Sea;01/23/2020;07/11/2019;0;Boleto;;DF;1000;;1000
97435;Sea;09/24/2019;07/11/2019;0;Cartão de crédito;;SP;1000;;1000
97436;Sea;07/21/2022;07/11/2019;10;Cartão de crédito;;PR;1000;;1000
97437;Sea;08/13/2019;07/11/2019;11;Boleto;;SP;1000;;1000
97438;Sea;08/01/2019;07/11/2019;10;Cartão de crédito;;RS;1000;;1000
97439;Sea;10/23/2020;07/11/2019;0;Boleto;;MG;1000;;1000
97440;Sea;01/23/2020;07/10/2019;22;Boleto;;SP;1000;;1000
97441;Sea;08/14/2019;07/10/2019;9;Boleto;;SP;1000;;1000
97442;Sea;10/20/2020;07/09/2019;0;Boleto;;RJ;1000;;1000
97443;Sea;07/11/2019;07/08/2019;9;Boleto;;SP;1000;;1000
97444;Sea;08/07/2019;07/08/2019;10;Cartão de crédito;;RS;1000;;1000
97445;Sea;07/29/2019;07/08/2019;8;Boleto;;DF;1000;;1000
97446;Sea;08/05/2019;07/05/2019;5;Cartão de crédito;;SP;1000;;1000
97447;Sea;09/10/2019;07/05/2019;0;Boleto;;RJ;1000;;1000
97448;Sea;;07/05/2019;4;Boleto;;SP;1000;;1000
97449;Sea;;07/05/2019;3;Cartão de crédito;;PE;1000;;1000
97450;Sea;07/31/2019;07/05/2019;5;Boleto;;PR;1000;;1000
97451;Sea;01/13/2020;07/04/2019;5;Cartão de crédito;;SP;1000;;1000
97452;Sea;08/23/2019;07/04/2019;4;Boleto;;BA;1000;;1000
97453;Sea;07/31/2019;07/04/2019;30;Boleto;;SP;1000;;1000
97454;Sea;09/28/2020;07/04/2019;0;Cartão de crédito;;RJ;1000;;1000
97455;Sea;07/20/2020;07/04/2019;4;Boleto;;SP;1000;;1000
97456;Sea;06/03/2020;07/04/2019;11;Boleto;;SP;1000;;1000
97457;Sea;06/13/2022;07/04/2019;5;Cartão de crédito;;RS;1000;;1000
97458;Sea;;07/03/2019;3;Boleto;;DF;1000;;1000
97459;Sea;07/29/2019;07/03/2019;3;Boleto;;RJ;1000;;1000
97460;Sea;07/08/2019;07/02/2019;5;Cartão de crédito;;SP;1000;;1000
97461;Sea;10/01/2019;07/02/2019;22;Boleto;;MG;1000;;1000
97462;Sea;11/30/2019;07/02/2019;0;Cartão de crédito;;SP;1000;;1000
97463;Sea;06/22/2022;07/02/2019;5;Boleto;;SP;1000;;1000
97464;Sea;;07/02/2019;30;Boleto;;SP;1000;;1000
97465;Sea;08/03/2021;07/02/2019;5;Boleto;;SP;1000;;1000
97466;Sea;07/02/2019;07/02/2019;5;Boleto;;SP;1000;;1000
97466;Sea;07/02/2019;07/02/2019;5;Boleto;;SP;1000;;1000
97467;Sea;07/31/2019;07/02/2019;2;Cartão de crédito;;PR;1000;;1000
97468;Sea;06/13/2022;07/01/2019;1;Boleto;;RS;1000;;1000
97466;Sea;03/11/2020;07/01/2019;0;Boleto;;SP;1000;;1000
97469;Sea;04/23/2020;07/01/2019;5;Boleto;;MG;1000;;1000
97559;Sea;07/08/2019;06/12/2019;21;Boleto;;SP;1000;;1000
97560;Sea;07/22/2019;06/12/2019;21;Boleto;;SP;1000;;1000
97561;Sea;07/18/2019;06/12/2019;14;Boleto;;SP;1000;;1000
97562;Sea;11/22/2019;06/12/2019;5;Cartão de crédito;;GO;1000;;1000
97563;Sea;07/08/2019;06/12/2019;13;Boleto;;PR;1000;;1000
97564;Sea;03/11/2020;06/12/2019;0;Cartão de crédito;;SP;1000;;1000
97565;Sea;07/14/2021;06/11/2019;24;Boleto;;SP;1000;;1000
97566;Sea;06/17/2019;06/11/2019;12;Cartão de crédito;;SP;1000;;1000
97567;Sea;05/18/2020;06/11/2019;15;Boleto;;SP;1000;;1000
97568;Sea;;06/11/2019;13;Boleto;;SP;1000;;1000
96765;Sea;08/09/2019;06/11/2019;14;Boleto;;PR;1000;;1000
97569;Sea;;06/11/2019;17;Boleto;;SP;1000;;1000
97570;Sea;05/20/2022;06/11/2019;11;Boleto;;SP;1000;;1000
97571;Sea;12/30/2019;06/10/2019;0;Boleto;;GO;1000;;1000
97572;Sea;07/05/2019;06/10/2019;10;Boleto;;SP;1000;;1000
97573;Sea;09/30/2019;06/10/2019;0;Boleto;;SP;1000;;1000
97574;Sea;06/13/2019;06/10/2019;27;Boleto;;MG;1000;;1000
97575;Sea;07/08/2019;06/10/2019;11;Cartão de crédito;;MG;1000;;1000
97576;Sea;06/13/2022;06/10/2019;6;Cartão de crédito;;RJ;1000;;1000
97577;Sea;06/17/2022;06/10/2019;11;Cartão de crédito;;PR;1000;;1000
97574;Sea;;06/07/2019;31;Cartão de crédito;;MG;1000;;1000
97578;Sea;06/04/2020;06/07/2019;15;Boleto;;SP;1000;;1000
97579;Sea;06/02/2022;06/07/2019;7;Boleto;;SP;1000;;1000
97580;Sea;09/01/2020;06/07/2019;7;Boleto;;PR;1000;;1000
97581;Sea;02/02/2021;06/07/2019;10;Boleto;;MG;1000;;1000
95435;Sea;07/08/2019;06/07/2019;0;Cartão de crédito;;MG;1000;;1000
97582;Sea;06/14/2022;06/07/2019;7;Boleto;;RJ;1000;;1000
97583;Sea;07/31/2020;06/07/2019;10;Cartão de crédito;;PR;1000;;1000
97584;Sea;06/10/2019;06/06/2019;6;Cartão de crédito;;PR;1000;;1000
97585;Sea;08/15/2019;06/06/2019;6;Boleto;;PR;1000;;1000
97586;Sea;08/22/2019;06/06/2019;6;Cartão de crédito;;SP;1000;;1000
97587;Sea;06/12/2019;06/06/2019;7;Boleto;;SP;1000;;1000
97588;Sea;10/16/2019;06/05/2019;5;Cartão de crédito;;SP;1000;;1000
97589;Sea;04/27/2020;06/05/2019;5;Cartão de crédito;;GO;1000;;1000
97590;Sea;09/09/2019;06/05/2019;7;Cartão de crédito;;RJ;1000;;1000
97591;Sea;10/24/2019;06/05/2019;5;Boleto;;SC;1000;;1000
97592;Sea;04/10/2023;06/05/2019;4;Boleto;;SP;1000;;1000
97593;Sea;05/29/2020;06/05/2019;5;Boleto;;SP;1000;;1000
97594;Sea;06/30/2019;06/04/2019;31;Boleto;;SP;1000;;1000
97595;Sea;06/18/2019;06/03/2019;24;Boleto;;RJ;1000;;1000
97596;Sea;12/06/2019;06/03/2019;5;Boleto;;MG;1000;;1000
97724;Sea;10/19/2020;05/10/2019;31;Boleto;;GO;1000;;1000
97725;Sea;05/31/2019;05/10/2019;27;Boleto;;SP;1000;;1000
97726;Sea;01/10/2020;05/10/2019;0;Boleto;;SP;1000;;1000
97727;Sea;;05/10/2019;27;Boleto;;SP;1000;;1000
97728;Sea;09/25/2019;05/10/2019;10;Boleto;;MS;1000;;1000
97729;Sea;06/17/2019;05/10/2019;9;Boleto;;MG;1000;;1000
97730;Sea;05/24/2019;05/10/2019;0;Cartão de crédito;;SP;1000;;1000
97731;Sea;07/29/2019;05/10/2019;9;Boleto;;RS;1000;;1000
97732;Sea;08/26/2022;05/10/2019;30;Cartão de crédito;;DF;1000;;1000
97733;Sea;02/28/2020;05/10/2019;0;Boleto;;SP;1000;;1000
97734;Sea;05/01/2019;05/09/2019;20;Boleto;;SP;1000;;1000
97735;Sea;06/04/2020;05/09/2019;9;Cartão de crédito;;SP;1000;;1000
97736;Sea;05/31/2019;05/09/2019;17;Boleto;;SP;1000;;1000
97737;Sea;05/31/2019;05/09/2019;9;Boleto;;SP;1000;;1000
97734;Sea;05/01/2019;05/09/2019;0;Cartão de crédito;;SP;1000;;1000
97734;Sea;05/01/2019;05/09/2019;20;Boleto;;SP;1000;;1000
97738;Sea;;05/09/2019;15;Cartão de crédito;;GO;1000;;1000
97739;Sea;05/01/2019;05/08/2019;10;Boleto;;SP;1000;;1000
97739;Sea;05/01/2019;05/08/2019;10;Boleto;;SP;1000;;1000
97739;Sea;05/01/2019;05/08/2019;10;Boleto;;SP;1000;;1000
97739;Sea;05/01/2019;05/08/2019;10;Boleto;;SP;1000;;1000
97740;Sea;07/24/2019;05/08/2019;10;Cartão de crédito;;DF;1000;;1000
97741;Sea;01/02/2023;05/08/2019;13;Boleto;;MG;1000;;1000
97742;Sea;06/04/2020;05/08/2019;10;Boleto;;PE;1000;;1000
97743;Sea;;05/08/2019;1;Boleto;;CE;1000;;1000
97744;Sea;;05/08/2019;12;Boleto;;SP;1000;;1000
97745;Sea;01/08/2021;05/08/2019;0;Boleto;;SP;1000;;1000
97746;Sea;04/09/2020;05/08/2019;14;Boleto;;PR;1000;;1000
97747;Sea;04/14/2022;05/08/2019;2;Cartão de crédito;;SP;1000;;1000
97748;Sea;02/28/2020;05/08/2019;0;Boleto;;SP;1000;;1000
97749;Sea;06/18/2019;05/07/2019;15;Boleto;;SP;1000;;1000
97739;Sea;05/01/2019;05/07/2019;10;Boleto;;SP;1000;;1000
97739;Sea;05/01/2019;05/07/2019;10;Boleto;;SP;1000;;1000
97750;Sea;05/23/2019;05/07/2019;14;Boleto;;SP;1000;;1000
97751;Sea;05/01/2019;05/07/2019;10;Boleto;;SP;1000;;1000
97751;Sea;05/01/2019;05/07/2019;10;Boleto;;SP;1000;;1000
97752;Sea;06/03/2022;05/07/2019;10;Cartão de crédito;;SP;1000;;1000
97753;Sea;05/07/2019;05/07/2019;10;Boleto;;SP;1000;;1000
97754;Sea;02/14/2023;05/07/2019;6;Cartão de crédito;;SP;1000;;1000
97755;Sea;02/02/2023;05/07/2019;13;Cartão de crédito;;MG;1000;;1000
97756;Sea;05/17/2022;05/06/2019;15;Boleto;;SP;1000;;1000
97757;Sea;04/17/2020;05/06/2019;6;Cartão de crédito;;SP;1000;;1000
97008;Sea;08/20/2019;05/06/2019;0;Boleto;;RJ;1000;;1000
97758;Sea;07/08/2019;05/03/2019;13;Boleto;;RJ;1000;;1000
97759;Sea;09/30/2019;05/03/2019;0;Cartão de crédito;;MT;1000;;1000
97760;Sea;11/06/2019;05/03/2019;6;Boleto;;SP;1000;;1000
97761;Sea;06/14/2022;05/03/2019;10;Boleto;;SP;1000;;1000
97762;Sea;05/06/2019;05/03/2019;0;Boleto;;RJ;1000;;1000
97763;Sea;05/31/2019;05/03/2019;7;Boleto;;SP;1000;;1000
97764;Sea;03/09/2020;05/02/2019;0;Cartão de crédito;;ES;1000;;1000
97765;Sea;08/25/2020;05/02/2019;0;Boleto;;BA;1000;;1000
97766;Sea;05/01/2019;05/02/2019;15;Boleto;;SP;1000;;1000
97767;Sea;;05/02/2019;1;Cartão de crédito;;SP;1000;;1000
97844;Sea;05/23/2019;04/12/2019;0;Boleto;;PR;1000;;1000
97845;Sea;01/27/2020;04/12/2019;0;Boleto;;MG;1000;;1000
97846;Sea;08/20/2019;04/12/2019;0;Boleto;;SP;1000;;1000
97847;Sea;01/08/2021;04/12/2019;0;Cartão de crédito;;MG;1000;;1000
97848;Sea;04/05/2022;04/12/2019;16;Boleto;;CE;1000;;1000
97849;Sea;07/03/2019;04/12/2019;18;Boleto;;RO;1000;;1000
97850;Sea;04/30/2019;04/12/2019;12;Cartão de crédito;;SP;1000;;1000
97851;Sea;;04/12/2019;15;Cartão de crédito;;SP;1000;;1000
97852;Sea;04/07/2020;04/11/2019;11;Boleto;;GO;1000;;1000
97853;Sea;08/20/2019;04/11/2019;0;Boleto;;SP;1000;;1000
97854;Sea;02/18/2020;04/11/2019;0;Boleto;;GO;1000;;1000
97855;Sea;10/07/2019;04/11/2019;12;Cartão de crédito;;MG;1000;;1000
97856;Sea;06/11/2019;04/11/2019;0;Boleto;;MG;1000;;1000
97857;Sea;06/04/2020;04/11/2019;10;Cartão de crédito;;SP;1000;;1000
97858;Sea;05/20/2019;04/10/2019;0;Cartão de crédito;;SP;1000;;1000
96905;Sea;08/15/2019;04/10/2019;10;Boleto;;RJ;1000;;1000
97859;Sea;07/11/2019;04/10/2019;10;Cartão de crédito;;PR;1000;;1000
97860;Sea;01/22/2020;04/10/2019;9;Boleto;;SP;1000;;1000
97861;Sea;01/28/2020;04/10/2019;0;Cartão de crédito;;DF;1000;;1000
97862;Sea;04/30/2019;04/09/2019;0;Boleto;;RJ;1000;;1000
97863;Sea;06/10/2019;04/09/2019;9;Cartão de crédito;;MG;1000;;1000
97864;Sea;06/06/2019;04/09/2019;9;Cartão de crédito;;SP;1000;;1000
97865;Sea;06/10/2019;04/09/2019;9;Cartão de crédito;;MG;1000;;1000
97866;Sea;08/01/2019;04/08/2019;8;Boleto;;SP;1000;;1000
96244;Sea;06/04/2020;04/08/2019;15;Cartão de crédito;;SP;1000;;1000
97867;Sea;04/30/2019;04/08/2019;8;Cartão de crédito;;SP;1000;;1000
97868;Sea;04/28/2021;04/08/2019;8;Cartão de crédito;;SP;1000;;1000
97869;Sea;04/30/2019;04/08/2019;0;Boleto;;PB;1000;;1000
97870;Sea;01/08/2021;04/08/2019;0;Cartão de crédito;;SC;1000;;1000
97871;Sea;;04/08/2019;11;Boleto;;SP;1000;;1000
97872;Sea;04/30/2019;04/08/2019;8;Boleto;;PR;1000;;1000
97873;Sea;09/18/2020;04/08/2019;0;Cartão de crédito;;SP;1000;;1000
97874;Sea;04/24/2019;04/06/2019;0;Cartão de crédito;;PE;1000;;1000
97875;Sea;06/04/2020;04/05/2019;5;Cartão de crédito;;RJ;1000;;1000
97876;Sea;06/08/2022;04/05/2019;8;Boleto;;PE;1000;;1000
97877;Sea;;04/04/2019;8;Boleto;;SP;1000;;1000
97878;Sea;06/05/2019;04/04/2019;3;Cartão de crédito;;SP;1000;;1000
97879;Sea;05/30/2019;04/04/2019;0;Cartão de crédito;;SP;1000;;1000
97880;Sea;06/04/2020;04/04/2019;25;Boleto;;RJ;1000;;1000
97881;Sea;08/05/2019;04/03/2019;4;Boleto;;SP;1000;;1000
97882;Sea;05/18/2020;04/03/2019;15;Boleto;;SP;1000;;1000
97883;Sea;04/30/2019;04/03/2019;15;Boleto;;SC;1000;;1000
97884;Sea;04/18/2019;04/03/2019;0;Boleto;;MG;1000;;1000
97885;Sea;03/17/2020;04/03/2019;0;Boleto;;RS;1000;;1000
97886;Sea;04/30/2019;04/02/2019;0;Boleto;;SP;1000;;1000
97887;Sea;04/03/2020;04/02/2019;2;Boleto;;SP;1000;;1000
96929;Sea;05/17/2021;04/02/2019;15;Boleto;;SP;1000;;1000
96500;Sea;11/22/2019;04/02/2019;13;Boleto;;RS;1000;;1000
97888;Sea;04/23/2019;04/02/2019;0;Cartão de crédito;;SP;1000;;1000
97889;Sea;04/03/2019;04/02/2019;5;Boleto;;SP;1000;;1000
97890;Sea;05/31/2019;04/02/2019;5;Boleto;;SP;1000;;1000
97891;Sea;05/03/2021;04/02/2019;2;Cartão de crédito;;RS;1000;;1000
97892;Sea;04/26/2019;04/02/2019;0;Cartão de crédito;;SP;1000;;1000
97893;Sea;06/07/2021;04/01/2019;31;Boleto;;SP;1000;;1000
97894;Sea;05/30/2019;04/01/2019;0;Boleto;;RJ;1000;;1000
97895;Sea;09/15/2021;04/01/2019;1;Cartão de crédito;;SP;1000;;1000
97896;Sea;04/01/2019;04/01/2019;0;Boleto;;MG;1000;;1000
97897;Sea;02/11/2020;04/01/2019;0;Cartão de crédito;;RJ;1000;;1000
97898;Sea;08/09/2019;04/01/2019;1;Cartão de crédito;;SP;1000;;1000
98004;Sea;04/23/2019;03/12/2019;0;Cartão de crédito;;AM;1000;;1000
98005;Sea;03/13/2019;03/11/2019;13;Boleto;;MT;1000;;1000
98006;Sea;;03/11/2019;25;Cartão de crédito;;SP;1000;;1000
98007;Sea;09/09/2019;03/11/2019;0;Boleto;;GO;1000;;1000
98008;Sea;;03/11/2019;11;Boleto;;SP;1000;;1000
98009;Sea;04/26/2019;03/08/2019;0;Boleto;;MG;1000;;1000
97937;Sea;05/01/2019;03/08/2019;7;Boleto;;SP;1000;;1000
97937;Sea;05/01/2019;03/08/2019;7;Boleto;;SP;1000;;1000
97937;Sea;05/01/2019;03/08/2019;7;Boleto;;SP;1000;;1000
97937;Sea;05/01/2019;03/08/2019;7;Boleto;;SP;1000;;1000
97937;Sea;05/01/2019;03/08/2019;7;Boleto;;SP;1000;;1000
97937;Sea;05/01/2019;03/08/2019;7;Boleto;;SP;1000;;1000
97937;Sea;05/01/2019;03/08/2019;7;Boleto;;SP;1000;;1000
98010;Sea;08/20/2019;03/08/2019;0;Boleto;;SP;1000;;1000
98011;Sea;04/10/2019;03/08/2019;0;Boleto;;ES;1000;;1000
98012;Sea;;03/08/2019;8;Cartão de crédito;;SP;1000;;1000
98013;Sea;;03/08/2019;15;Cartão de crédito;;DF;1000;;1000
98014;Sea;09/05/2019;03/08/2019;15;Boleto;;SC;1000;;1000
98015;Sea;04/01/2019;03/08/2019;0;Boleto;;RJ;1000;;1000
97937;Sea;05/01/2019;03/08/2019;7;Boleto;;SP;1000;;1000
97937;Sea;05/01/2019;03/08/2019;7;Boleto;;SP;1000;;1000
97937;Sea;05/01/2019;03/08/2019;7;Boleto;;SP;1000;;1000
97937;Sea;05/01/2019;03/08/2019;7;Boleto;;SP;1000;;1000
97937;Sea;05/01/2019;03/08/2019;7;Boleto;;SP;1000;;1000
97937;Sea;05/01/2019;03/08/2019;7;Boleto;;SP;1000;;1000
98016;Sea;04/26/2019;03/08/2019;0;Boleto;;SP;1000;;1000
97937;Sea;05/01/2019;03/07/2019;7;Boleto;;SP;1000;;1000
98017;Sea;;03/07/2019;8;Boleto;;SP;1000;;1000
98018;Sea;05/01/2019;03/07/2019;0;Boleto;;MT;1000;;1000
98019;Sea;05/01/2019;03/06/2019;27;Boleto;;MT;1000;;1000
98020;Sea;05/01/2019;03/06/2019;0;Boleto;;MT;1000;;1000
98021;Sea;;03/06/2019;27;Cartão de crédito;;SP;1000;;1000
98022;Sea;;03/01/2019;1;Boleto;;SP;1000;;1000
98023;Sea;05/23/2019;03/01/2019;12;Boleto;;SP;1000;;1000
98024;Sea;03/31/2019;03/01/2019;6;Boleto;;RJ;1000;;1000
98025;Sea;03/21/2019;03/01/2019;0;Boleto;;SP;1000;;1000
98097;Sea;07/23/2020;02/11/2019;15;Boleto;;SP;1000;;1000
98098;Sea;05/06/2019;02/11/2019;0;Cartão de crédito;;GO;1000;;1000
98099;Sea;08/15/2019;02/11/2019;0;Cartão de crédito;;RJ;1000;;1000
98100;Sea;03/08/2019;02/08/2019;0;Boleto;;SP;1000;;1000
98101;Sea;05/20/2022;02/08/2019;10;Boleto;;SP;1000;;1000
98102;Sea;06/04/2020;02/08/2019;0;Boleto;;SP;1000;;1000
98103;Sea;03/19/2019;02/07/2019;0;Boleto;;SC;1000;;1000
98104;Sea;02/18/2020;02/07/2019;20;Boleto;;RJ;1000;;1000
98105;Sea;03/01/2019;02/07/2019;0;Boleto;;MG;1000;;1000
98106;Sea;03/20/2023;02/06/2019;1;Boleto;;GO;1000;;1000
98107;Sea;04/02/2019;02/06/2019;0;Cartão de crédito;;SC;1000;;1000
98108;Sea;05/22/2020;02/06/2019;0;Boleto;;SP;1000;;1000
98109;Sea;04/15/2019;02/05/2019;0;Boleto;;RJ;1000;;1000
98110;Sea;06/13/2022;02/05/2019;8;Boleto;;CE;1000;;1000
98111;Sea;02/05/2019;02/05/2019;0;Boleto;;MG;1000;;1000
98112;Sea;;02/08/2019;8;Cartão de crédito;;SP;1000;;1000
98114;Sea;03/15/2019;02/04/2019;0;Boleto;;RJ;1000;;1000
